LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1277778-DCA,Active,"PQ UPPER WEST, INC.",,2463,BROADWAY,NEW YORK,NY,10025,Unenclosed,171,8,16,41314940,40.79179709,-73.97419276,107,6,http://www.nyc.gov/mcb7,26669-2016-RSWC,Unenclosed,171,8,16,Application Review Completed,2/14/2017,12/15/2018,,12/5/2016,Ready For Review,12/5/2016,Approved,,Proceed,2/14/2017,Review Period Expired,2/14/2017,Waived,2/14/2017,,,Approved,2/14/2017,Approved,2/14/2017,Issued,2/14/2017
1247422-DCA,Active,TB 584 AMSTERDAM REST. CORP.,BODRUM,584,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,280,12,24,41239252,40.78926093,-73.97404568,107,6,http://www.nyc.gov/mcb7,422-2016-RSWC,Unenclosed,280,12,24,Application Review Completed,5/5/2016,12/15/2017,,1/20/2016,Ready For Review,1/20/2016,Approved,1/21/2016,Pending Review,1/21/2016,Review Period Expired,3/12/2016,Waived,3/16/2016,,,Review Period Expired,4/6/2016,Approved,5/5/2016,Issued,5/5/2016
0940252-DCA,Active,CARMINE'S BROADWAY FEAST INC.,,2450,BROADWAY,NEW YORK,NY,10024,Unenclosed,264,7,22,40811162,40.7910752,-73.97403775,107,6,http://www.nyc.gov/mcb7,27656-2015-RSWC,Unenclosed,264,7,22,Application Review Completed,1/19/2016,12/15/2017,,10/29/2015,Ready For Review,10/29/2015,Approved,12/17/2015,Pending Review,10/29/2015,Recommend Approval,12/14/2015,Waived,12/14/2015,,,Approved,1/19/2016,Approved,1/19/2016,Issued,1/19/2016
1353319-DCA,Active,"BIG DADDYS III, LLC",BIG DADDY'S,2454,BROADWAY,NEW YORK,NY,10024,Unenclosed,296,18,36,41478974,40.79107519,-73.97400163,107,6,http://www.nyc.gov/mcb7,10390-2016-RSWC,Unenclosed,296,18,36,Application Review Completed,8/5/2016,9/15/2018,,8/5/2016,Ready For Review,8/5/2016,Approved,,Proceed,8/5/2016,Review Period Expired,8/5/2016,Waived,8/5/2016,,,Approved,8/5/2016,Approved,8/5/2016,Issued,8/5/2016
1415817-DCA,Active,SPRING NATURAL CORP.,SPRING NATURAL KITCHEN,474,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,233,10,20,41618541,40.78450427,-73.97388504,107,6,http://www.nyc.gov/mcb7,14071-2015-RSWC,Unenclosed,233,10,20,Application Review Completed,8/20/2015,4/15/2017,4/29/2015,4/1/2015,Ready For Review,4/1/2015,Approved,4/2/2015,,,Review Period Expired,5/27/2015,Recommendation Issued,5/27/2015,SWC Public Hearing,,Review Period Expired,6/17/2015,Approved,6/30/2015,Issued,6/30/2015
1356304-DCA,Active,OSTERIA LAGUNA L.L.C.,,209,E 42ND ST,NEW YORK,NY,10017,Small Unenclosed,155,3,12,40578252,40.7508098,-73.97375027,106,4,http://cbsix.org,22751-2016-RSWC,Small Unenclosed,155,3,12,Application Review Completed,11/23/2016,12/15/2018,1/15/2017,11/30/2016,Ready For Review,11/23/2016,Approved,,Proceed,11/23/2016,Recommend Approval,11/23/2016,Waived,11/23/2016,,,Approved,11/23/2016,Approved,11/23/2016,Issued,11/23/2016
1278350-DCA,Inactive,KATOUNA INC.,PERFECTO PIZZERIA,2479,BROADWAY,NEW YORK,NY,10025,Unenclosed,400,12,48,40601159,40.79246396,-73.97374829,107,6,http://www.nyc.gov/mcb7,5915-2017-RSWC,Unenclosed,400,12,48,Pending Review,2/3/2017,12/15/2016,,2/3/2017,Ready For Review,2/3/2017,Under Review,,Pending Review,2/3/2017,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1433784-DCA,Inactive,PROSPECT RESTAURANT LLC,PROSPECT,773,FULTON ST,BROOKLYN,NY,11217,Unenclosed,109,5,12,41670166,40.68627776,-73.9737324,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,6085-2015-RSWC,Unenclosed,109,5,12,Application Review Completed,6/15/2015,12/15/2016,6/30/2015,2/11/2015,Ready For Review,2/11/2015,Approved,2/13/2015,,,Review Period Expired,4/13/2015,Recommendation Issued,4/13/2015,SWC Public Hearing,,Approved,5/29/2015,Approved,5/29/2015,Issued,6/15/2015
0916146-DCA,Active,"HUSSIEN ENVIRONMENT, INC.",CLEOPATRAS NEEDLE,2483,BROADWAY,NEW YORK,NY,10025,Enclosed,228,9,16,40390186,40.79246396,-73.97371579,107,6,http://www.nyc.gov/mcb7,7354-2016-RSWC,Enclosed,228,9,16,Application Review Completed,4/27/2016,5/15/2018,,5/10/2016,Ready For Review,4/27/2016,Approved,,Proceed,4/27/2016,Review Period Expired,4/27/2016,Waived,4/27/2016,,,Approved,4/27/2016,Approved,4/27/2016,Issued,4/27/2016
1384273-DCA,Active,CANTEEN 82 INC.,,467,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,221,9,18,41478517,40.78405684,-73.97370105,107,6,http://www.nyc.gov/mcb7,25465-2015-RSWC,Unenclosed,221,9,18,Application Review Completed,11/27/2015,9/15/2017,,8/19/2015,Ready For Review,8/19/2015,Approved,10/15/2015,Pending Review,8/24/2015,Review Period Expired,10/14/2015,Waived,10/14/2015,,,Approved,11/27/2015,Approved,11/27/2015,Issued,11/27/2015
2009330-DCA,Active,LENWICH 83RD LLC,LENWICH,469,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,136,6,12,50005648,40.78411447,-73.9736577,107,6,http://www.nyc.gov/mcb7,3747-2017-RSWC,Unenclosed,136,6,12,Pending Review,2/7/2017,5/15/2017,5/15/2017,1/24/2017,Ready For Review,1/24/2017,Issued Temp Op Letter,1/26/2017,Pending Review,1/26/2017,Review Period Expired,3/18/2017,Pending Review,3/18/2017,SWC Public Hearing,3/15/2017,Pending Review,,Pending Review,,Pending Review,
1345353-DCA,Active,HL KOELN CORP.,DER SCHWARZE KOELNER,710,FULTON ST,BROOKLYN,NY,11217,Unenclosed,503,30,66,41435738,40.68575896,-73.97359199,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,17245-2016-RSWC,Unenclosed,503,30,66,Application Review Completed,3/14/2017,9/15/2018,3/31/2017,11/3/2016,Ready For Review,11/3/2016,Approved,1/3/2017,Pending Review,11/3/2016,Review Period Expired,12/24/2016,Waived,12/27/2016,,,Approved,3/14/2017,Approved,3/14/2017,Issued,3/14/2017
2048499-DCA,Active,ACS COLUMBUS LLC,LOKAL,473,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,155,7,14,50058678,40.78423796,-73.97357459,107,6,http://www.nyc.gov/mcb7,1824-2017-ASWC,Unenclosed,155,7,14,Pending Review,2/17/2017,3/31/2017,3/31/2017,2/16/2017,Ready For Review,2/16/2017,Under Review,2/17/2017,Pending Review,2/16/2017,Pending Review,2/16/2017,Pending Review,2/16/2017,,,Pending Review,2/16/2017,Pending Review,2/16/2017,Pending Review,2/17/2017
1008999-DCA,Active,"CLUB AMERICA, INC.",BISTRO CITRON,473,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,155,7,14,40691939,40.78423796,-73.97357459,107,6,http://www.nyc.gov/mcb7,26653-2015-RSWC,Unenclosed,155,7,14,Application Review Completed,1/4/2016,9/15/2017,,9/23/2015,Ready For Review,9/23/2015,Approved,11/20/2015,Pending Review,9/23/2015,Review Period Expired,11/13/2015,Waived,11/19/2015,,,Approved,1/4/2016,Approved,1/4/2016,Issued,1/4/2016
1382144-DCA,Active,IL RIFUGIO INC.,TARALLUCCI E VINO,475,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,195,8,16,41552593,40.78430383,-73.97353124,107,6,http://www.nyc.gov/mcb7,29108-2015-RSWC,Unenclosed,195,8,16,Application Review Completed,3/17/2016,12/15/2017,,11/10/2015,Ready For Review,11/12/2015,Approved,2/1/2016,Pending Review,12/1/2015,Review Period Expired,1/21/2016,Waived,2/1/2016,,,Approved,3/17/2016,Approved,3/17/2016,Issued,3/17/2016
2025574-DCA,Inactive,LVSS INC,BELLINI,483,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,70,3,6,50014972,40.78456727,-73.97330725,107,6,http://www.nyc.gov/mcb7,3872-2015-ASWC,Unenclosed,70,3,6,Application Review Completed,8/20/2015,12/15/2017,,3/31/2015,Ready For Review,4/6/2015,Approved,4/6/2015,,,Review Period Expired,5/27/2015,Recommendation Issued,5/27/2015,SWC Public Hearing,,Review Period Expired,6/17/2015,Approved,7/10/2015,Issued,7/11/2015
1249725-DCA,Active,"CILANTRO WEST, LLC",,485,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,190,9,18,41237579,40.78463039,-73.9732675,107,6,http://www.nyc.gov/mcb7,14194-2017-RSWC,Unenclosed,190,9,18,Application Review Completed,3/23/2017,4/15/2019,,3/23/2017,Ready For Review,3/23/2017,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,3/23/2017
1219900-DCA,Active,"M AND G TOGETHER 4 EVER, LLC",,307,FLATBUSH AVE,BROOKLYN,NY,11217,Unenclosed,390,20,42,41127647,40.67841113,-73.973256,308,35,http://www.brooklyncb8.org/,29598-2016-RSWC,Unenclosed,390,20,42,Application Review Completed,1/9/2017,12/15/2018,,12/12/2016,Ready For Review,12/12/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,1/9/2017
2020264-DCA,Active,SHREE LAXMI INDIAN CUISINE INC,SAVORY INDIAN CUISINE,489,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,101,6,12,50008448,40.78475937,-73.97318439,107,6,http://www.nyc.gov/mcb7,1505-2015-ASWC,Unenclosed,101,6,12,Application Review Completed,5/21/2015,12/15/2017,,2/11/2015,Ready For Review,2/11/2015,Approved,2/11/2015,,,Review Period Expired,3/31/2015,Recommendation Issued,3/31/2015,SWC Public Hearing,,Approved,5/1/2015,Approved,5/1/2015,Issued,5/21/2015
1440354-DCA,Inactive,NIDAJA LLC,GASTRONOMIE 491,491,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,182,6,12,41632698,40.78482524,-73.97314465,107,6,http://www.nyc.gov/mcb7,5410-2017-RSWC,Unenclosed,182,6,12,Pending Review,2/1/2017,3/15/2017,3/15/2017,2/1/2017,Ready For Review,2/1/2017,Issued Temp Op Letter,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2008266-DCA,Inactive,KOURELI RESTAURANT GROUP INC,NERAI,55,E 54TH ST,NEW YORK,NY,10022,Small Unenclosed,72,4,8,41720892,40.76029,-73.97308956,105,4,http://www.cb5.org,2512-2014-ASWC,Small Unenclosed,72,4,8,Application Review Completed,6/19/2014,9/15/2016,,3/4/2014,Ready For Review,3/12/2014,Approved,3/13/2014,,,Recommend Approval,5/17/2014,Recommendation Issued,5/17/2014,SWC Public Hearing,,Approved,6/18/2014,Approved,6/18/2014,Issued,6/19/2014
,Inactive,KOURELI RESTAURANT GROUP INC,,55,E 54TH ST,NEW YORK,NY,10022,Small Unenclosed,,4,8,41720892,40.76029,-73.97308956,105,4,http://www.cb5.org,1109-2017-ASWC,Small Unenclosed,,4,8,Pending Review,2/1/2017,,,1/31/2017,Ready For Review,1/31/2017,Under Review,2/1/2017,Pending Review,2/1/2017,Pending Review,2/1/2017,Pending Review,,SWC Public Hearing,3/22/2017,Pending Review,,Pending Review,,Pending Review,
2045884-DCA,Active,MOTORINO 3 INC,,510,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,108,4,12,50055119,40.78570351,-73.9729529,107,6,http://www.nyc.gov/mcb7,13620-2016-ASWC,Unenclosed,108,4,12,Application Review Completed,3/7/2017,12/15/2018,,9/27/2016,Ready For Review,9/27/2016,Approved,9/28/2016,Pending Review,9/27/2016,Recommend Approval,11/7/2016,Waived,11/25/2016,,,Review Period Expired,12/16/2016,Approved,3/7/2017,Issued,3/7/2017
1454243-DCA,Active,LULU AND PO L.L.C.,,154,CARLTON AVE,BROOKLYN,NY,11205,Unenclosed,140,4,14,41651482,40.69305989,-73.97291476,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,11360-2016-RSWC,Unenclosed,140,4,14,Application Review Completed,12/19/2016,9/15/2018,,8/30/2016,Ready For Review,8/30/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,12/19/2016
2013698-DCA,Active,BLOSSOM WEST INC,BLOSSOM ON COLUMBUS,507,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,125,6,12,50014696,40.7852945,-73.97277252,107,6,http://www.nyc.gov/mcb7,12515-2014-ASWC,Unenclosed,125,6,12,Application Review Completed,2/8/2016,6/5/2015,6/5/2015,9/22/2014,Ready For Review,9/22/2014,Under Review,9/23/2014,,,,,,,,,,,Approved,4/28/2015,Issued,4/28/2015
1006183-DCA,Active,"520 COLUMBUS AVE., LTD.",GOOD ENOUGH TO EAT,520,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,297,10,24,40623604,40.78616732,-73.97277216,107,6,http://www.nyc.gov/mcb7,12410-2016-RSWC,Unenclosed,297,10,24,Application Review Completed,9/16/2016,9/15/2018,11/16/2016,9/16/2016,Ready For Review,9/16/2016,Approved,,Proceed,9/16/2016,Recommend Approval,9/16/2016,Recommendation Issued,9/16/2016,,,Pending Review,9/16/2016,Approved,9/16/2016,Issued,9/16/2016
0895505-DCA,Inactive,BARJER CORP.,FIREHOUSE RESTAURANT,522,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,255,11,29,40513031,40.78616732,-73.97275049,107,6,http://www.nyc.gov/mcb7,13644-2015-RSWC,Unenclosed,255,11,29,Application Review Completed,8/20/2015,4/15/2017,,3/27/2015,Ready For Review,3/27/2015,Approved,3/31/2015,,,Review Period Expired,5/20/2015,Recommendation Issued,5/20/2015,SWC Public Hearing,,Review Period Expired,6/10/2015,Approved,8/11/2015,Issued,8/19/2015
1384479-DCA,Active,"513 COLUMBUS, LLC",,513,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,370,23,44,41561140,40.78549758,-73.97266771,107,6,http://www.nyc.gov/mcb7,26111-2015-RSWC,Unenclosed,370,23,44,Application Review Completed,12/6/2016,9/15/2017,1/31/2017,9/9/2015,Ready For Review,9/9/2015,Approved,10/27/2015,Pending Review,9/9/2015,Review Period Expired,10/27/2015,Waived,10/27/2015,,,Approved,12/2/2015,Approved,12/2/2015,Issued,12/6/2016
1353701-DCA,Active,94 CORNER CAFE CORP.,,2518,BROADWAY,NEW YORK,NY,10025,Unenclosed,177,4,16,41490195,40.79300715,-73.97259601,107,6,http://www.nyc.gov/mcb7,5994-2016-RSWC,Unenclosed,177,4,16,Application Review Completed,4/5/2016,4/15/2018,,4/5/2016,Ready For Review,4/5/2016,Approved,,Proceed,4/5/2016,Review Period Expired,4/5/2016,Waived,4/5/2016,,,Approved,4/5/2016,Approved,4/5/2016,Issued,4/5/2016
1353598-DCA,Active,94 CORNER CAFE CORP.,,2518,BROADWAY,NEW YORK,NY,10025,Enclosed,186,5,20,41490195,40.79300715,-73.97259601,107,6,http://www.nyc.gov/mcb7,6057-2016-RSWC,Enclosed,186,5,20,Application Review Completed,4/5/2016,5/15/2018,,4/5/2016,Ready For Review,4/5/2016,Approved,,Pending Review,4/5/2016,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,4/5/2016
1352255-DCA,Active,AVA OLIVIA CORP,EDGAR'S CAFE,650,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,117,6,12,41420644,40.79140422,-73.97255694,107,6,http://www.nyc.gov/mcb7,5640-2016-RSWC,Unenclosed,117,6,12,Application Review Completed,3/31/2016,4/15/2018,,3/31/2016,Ready For Review,3/31/2016,Approved,,Proceed,3/31/2016,Review Period Expired,3/31/2016,Waived,3/31/2016,,,Approved,3/31/2016,Approved,3/31/2016,Issued,3/31/2016
1395448-DCA,Active,DE LA FONTAINE LLC,,519,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,357,21,42,41588273,40.78585983,-73.97240756,107,6,http://www.nyc.gov/mcb7,5749-2016-RSWC,Unenclosed,357,21,42,Application Review Completed,8/3/2016,12/15/2018,8/15/2016,3/31/2016,Ready For Review,3/31/2016,Approved,6/7/2016,Pending Review,4/5/2016,Recommend Approval,5/25/2016,Waived,5/25/2016,,,Approved,8/3/2016,Approved,8/3/2016,Issued,8/3/2016
1458528-DCA,Active,658-660 AMSTERDAM CORP.,,658,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,179,8,18,41696881,40.79184607,-73.97231841,107,6,http://www.nyc.gov/mcb7,30900-2015-RSWC,Unenclosed,179,8,18,Application Review Completed,2/23/2016,12/15/2017,,11/24/2015,Ready For Review,11/24/2015,Approved,1/14/2016,Pending Review,11/25/2015,Review Period Expired,1/14/2016,Waived,1/14/2016,,,Approved,2/23/2016,Approved,2/23/2016,Issued,2/23/2016
1139454-DCA,Inactive,"TALIA'S RESTAURANT GROUP, LLC",TALIA'S STEAKHOUSE & BAR,668,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,360,9,36,40978252,40.79210677,-73.97214134,107,6,http://www.nyc.gov/mcb7,33319-2015-RSWC,Unenclosed,360,9,36,Application Review Completed,3/31/2016,12/15/2017,,12/15/2015,Ready For Review,12/15/2015,Approved,2/8/2016,Pending Review,12/15/2015,Review Period Expired,2/4/2016,Waived,2/8/2016,,,Approved,3/31/2016,Approved,3/31/2016,Issued,3/31/2016
2024390-DCA,Active,LEVANTINO LLC,,210,W 94TH ST,NEW YORK,NY,10025,Unenclosed,133,6,14,50002703,40.79300704,-73.97211207,107,6,http://www.nyc.gov/mcb7,5245-2015-ASWC,Unenclosed,133,6,14,Application Review Completed,8/19/2015,12/15/2017,8/11/2015,4/21/2015,Ready For Review,4/21/2015,Approved,6/19/2015,,,Review Period Expired,6/10/2015,Recommendation Issued,6/10/2015,SWC Public Hearing,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/23/2015
,Inactive,SUNFLOWER AMSTERDAM LLC,SUNFLOWER CAFE,676,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,,12,24,50047801,40.79210676,-73.97207995,107,6,http://www.nyc.gov/mcb7,7967-2016-ASWC,Unenclosed,320,8,24,Pending Review,9/14/2016,,,6/15/2016,Ready For Review,6/21/2016,Review Completed,11/14/2016,Pending Review,9/14/2016,Review Period Expired,11/4/2016,Recommendation Issued,11/14/2016,SWC Public Hearing,11/2/2016,Filed Recommendation,11/14/2016,Pending Review,,Pending Review,
1221167-DCA,Active,MADIBA CORPORATION,MADIBA,195,DEKALB AVE,BROOKLYN,NY,11205,Unenclosed,457,18,36,40684161,40.68969729,-73.97182714,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,6775-2016-RSWC,Unenclosed,457,18,36,Application Review Completed,4/15/2016,4/15/2018,,4/15/2016,Ready For Review,4/15/2016,Approved,,Proceed,4/15/2016,Recommend Approval,4/15/2016,Waived,4/15/2016,,,Approved,4/15/2016,Approved,4/15/2016,Issued,4/15/2016
2003091-DCA,Active,"MARCO'S BROOKLYN, INC.",FRANNY'S,348,FLATBUSH AVE,BROOKLYN,NY,11238,Unenclosed,90,4,10,41710756,40.67594871,-73.97178248,306,39,http://www.brooklyncb6.org/,5101-2016-RSWC,Unenclosed,90,4,10,Application Review Completed,7/7/2016,4/15/2018,,3/24/2016,Ready For Review,3/29/2016,Approved,6/7/2016,Pending Review,3/29/2016,Review Period Expired,5/19/2016,Waived,5/25/2016,,,Approved,7/7/2016,Approved,7/7/2016,Issued,7/7/2016
2017806-DCA,Active,"IHMS, LLC",HOTEL PIERRE,2,E 61ST ST,NEW YORK,NY,10065,Small Unenclosed,378,9,18,,40.7650875,-73.97177359,108,4,http://www.cb8m.com/,11266-2014-ASWC,Small Unenclosed,378,9,18,Application Review Completed,4/13/2015,9/15/2017,,8/15/2014,Ready For Review,8/15/2014,Approved,8/15/2014,,,Recommend Approval,9/18/2014,Recommendation Issued,1/30/2015,SWC Public Hearing,,Approved,4/13/2015,Approved,4/13/2015,Issued,4/13/2015
2039436-DCA,Active,SIXTY HOSPITALITY LLC,,14,E 60TH ST,NEW YORK,NY,10022,Small Unenclosed,281,6,20,50049522,40.76429147,-73.97155373,108,4,http://www.cb8m.com/,5421-2016-ASWC,Small Unenclosed,281,6,20,Application Review Completed,7/29/2016,9/15/2018,,4/27/2016,Ready For Review,4/27/2016,Approved,4/27/2016,Pending Review,4/27/2016,Review Period Expired,6/17/2016,Recommendation Issued,6/23/2016,SWC Public Hearing,6/15/2016,Review Period Expired,7/14/2016,Approved,7/29/2016,Issued,7/29/2016
1349641-DCA,Active,MADISON ENTERTAINMENT ASSOCIATES LLC,,625,MADISON AVE,NEW YORK,NY,10022,Small Unenclosed,198,8,14,41480022,40.76312217,-73.97138817,105,4,http://www.cb5.org,6247-2016-RSWC,Small Unenclosed,198,8,14,Application Review Completed,4/7/2016,4/15/2018,,4/7/2016,Ready For Review,4/7/2016,Approved,,Proceed,4/7/2016,Recommend Approval,4/7/2016,Waived,4/7/2016,,,Approved,4/7/2016,Approved,4/7/2016,Issued,4/7/2016
2035055-DCA,Active,SUSHI D INC,,207,DEKALB AVE,BROOKLYN,NY,11205,Unenclosed,235,6,24,50033833,40.68976853,-73.97132229,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,1012-2016-ASWC,Unenclosed,235,6,24,Application Review Completed,5/6/2016,4/15/2018,,2/1/2016,Ready For Review,2/1/2016,Approved,3/29/2016,Pending Review,2/2/2016,Review Period Expired,3/24/2016,Recommendation Issued,3/24/2016,SWC Public Hearing,3/23/2016,Approved,5/6/2016,Approved,5/6/2016,Issued,5/6/2016
,Inactive,BODEGA 88 LLC,,573,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,,6,12,50046597,40.78750913,-73.97126213,107,6,http://www.nyc.gov/mcb7,2435-2017-ASWC,Unenclosed,,6,12,Pending Review,3/1/2017,,,2/28/2017,Ready For Review,3/1/2017,Under Review,3/1/2017,Pending Review,3/1/2017,Pending Review,3/1/2017,Pending Review,,SWC Public Hearing,4/19/2017,Pending Review,,Pending Review,,Pending Review,
2023393-DCA,Active,2580 BROADWAY INC,,2580,BROADWAY,NEW YORK,NY,10025,Unenclosed,161,8,16,50018085,40.79549627,-73.97115034,107,7,http://www.nyc.gov/mcb7,4241-2015-ASWC,Unenclosed,161,8,16,Application Review Completed,8/20/2015,9/15/2017,7/26/2015,4/6/2015,Ready For Review,4/6/2015,Approved,4/8/2015,,,Review Period Expired,5/27/2015,Recommendation Issued,5/27/2015,SWC Public Hearing,,Review Period Expired,6/17/2015,Approved,7/10/2015,Issued,7/17/2015
1277777-DCA,Active,IANO CORP.,,718,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,324,16,32,40871070,40.79339654,-73.97109707,107,6,http://www.nyc.gov/mcb7,6748-2016-RSWC,Unenclosed,324,16,32,Application Review Completed,12/20/2016,4/15/2018,11/15/2016,4/14/2016,Ready For Review,4/14/2016,Approved,,Proceed,4/14/2016,Recommend Approval,4/14/2016,Waived,4/14/2016,,,Approved,4/14/2016,Approved,4/14/2016,Issued,12/20/2016
1282774-DCA,Active,201 REST. 95TH ST. CORP.,,201,W 95TH ST,NEW YORK,NY,10025,Unenclosed,146,8,16,41283156,40.79359964,-73.97106448,107,6,http://www.nyc.gov/mcb7,25497-2016-RSWC,Unenclosed,146,8,16,Application Review Completed,12/1/2016,12/15/2018,,12/1/2016,Ready For Review,12/1/2016,Approved,,Proceed,12/1/2016,Review Period Expired,12/1/2016,Waived,12/1/2016,,,Approved,12/1/2016,Approved,12/1/2016,Issued,12/1/2016
1343834-DCA,Inactive,CHEZ OSKAR INC.,,211,DEKALB AVE,BROOKLYN,NY,11205,Unenclosed,450,21,43,41454874,40.68971903,-73.97096172,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,19693-2014-RSWC,Unenclosed,450,21,43,Application Review Completed,4/15/2015,12/15/2016,,10/30/2014,Ready For Review,10/31/2014,Approved,10/31/2014,,,Recommend Approval,12/16/2014,Recommendation Issued,12/16/2014,SWC Public Hearing,,Approved,4/15/2015,Approved,4/15/2015,Issued,4/15/2015
1458675-DCA,Inactive,OPAI THAI INC.,,722,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,125,8,17,41678092,40.79366547,-73.9708911,107,6,http://www.nyc.gov/mcb7,17331-2015-RSWC,Unenclosed,125,8,17,Application Review Completed,8/20/2015,4/15/2017,10/23/2015,4/22/2015,Ready For Review,4/22/2015,Approved,6/19/2015,,,Review Period Expired,6/15/2015,Waived,6/15/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/22/2015
1345744-DCA,Inactive,"WORKHORSE RESTAURANT, INC.",REGIONAL,2607,BROADWAY,NEW YORK,NY,10025,Unenclosed,157,9,18,41096822,40.79631138,-73.9708755,107,6,http://www.nyc.gov/mcb7,8099-2017-RSWC,Unenclosed,157,9,18,Pending Review,2/17/2017,3/17/2017,3/17/2017,2/17/2017,Ready For Review,2/17/2017,Issued Temp Op Letter,,Pending Review,2/17/2017,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
0978961-DCA,Active,"ST. JAMES ASSOCIATES, L.P.",SMITH & WOLLENSKY,201,E 49TH ST,NEW YORK,NY,10017,Enclosed,334,12,24,40370766,40.75518148,-73.97083212,106,4,http://cbsix.org,116-2013-RSWC,Enclosed,334,12,24,Pending Review,3/6/2017,6/15/2017,6/15/2017,5/13/2015,,,Issued Temp Op Letter,,Proceed,3/13/2015,Recommend Approval,4/14/2015,Recommendation Issued,4/14/2015,SWC Public Hearing,,,,,,,
0978960-DCA,Inactive,"ST. JAMES ASSOCIATES, L.P.",SMITH & WOLLENSKY,201,E 49TH ST,NEW YORK,NY,10017,Unenclosed,214,8,16,40370766,40.75518148,-73.97083212,106,4,http://cbsix.org,23807-2014-RSWC,Unenclosed,214,8,16,Pending Review,3/6/2017,3/15/2017,3/15/2017,11/12/2014,Ready For Review,11/18/2014,Issued Temp Op Letter,11/18/2014,Pending Review,11/18/2014,Recommend Approval,1/9/2015,Recommendation Issued,1/9/2015,SWC Public Hearing,,Review Period Expired,6/1/2015,Pending Review,6/1/2015,Pending Review,
