LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1413323-DCA,Active,AMSTERDAM ALE HOUSE INC,,340,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,330,11,32,41391353,40.78141489824386,-73.97984778103528,107,6,http://www.nyc.gov/mcb7,25995-2015-RSWC,Unenclosed,330,11,32,Application Review Completed,01/19/2016,09/15/2017,,09/04/2015,Ready For Review,09/04/2015,Approved,10/27/2015,Pending Review,09/04/2015,Review Period Expired,10/25/2015,Waived,10/27/2015,,,Approved,01/19/2016,Approved,01/19/2016,Issued,01/19/2016
2023068-DCA,Active,390 BROOME RESTAURANT LLC,SEAMORE'S,390,BROOME ST,NEW YORK,NY,10013,Unenclosed,435,18,36,50033976,40.72074123956427,-73.99693716935184,102,1,http://www.nyc.gov/manhattancb2,3288-2015-ASWC,Unenclosed,435,18,36,Application Review Completed,08/20/2015,12/15/2017,,03/19/2015,Ready For Review,03/19/2015,Approved,03/23/2015,,,Recommend Approval,04/27/2015,Recommendation Issued,05/20/2015,SWC Public Hearing,,Review Period Expired,06/10/2015,Approved,07/08/2015,Issued,07/08/2015
1454646-DCA,Active,"PQ 933 BROADWAY, INC.",LE PAIN QUOTIDIEN,929,BROADWAY,NEW YORK,NY,10010,Unenclosed,126,6,15,41652335,40.74033563373003,-73.98977673608204,105,2,http://www.cb5.org,26180-2015-RSWC,Unenclosed,126,6,15,Application Review Completed,12/16/2015,09/15/2017,,09/11/2015,Ready For Review,09/11/2015,Approved,11/10/2015,Pending Review,09/11/2015,Review Period Expired,11/01/2015,Waived,11/09/2015,,,Approved,12/16/2015,Approved,12/16/2015,Issued,12/16/2015
2023399-DCA,Active,NOURISH NEW YORK LLC,NOURISH KITCHEN AND TABLE,95,GREENWICH AVE,NEW YORK,NY,10014,Unenclosed,39,3,6,50000858,40.737443107166676,-74.0016418577969,102,3,http://www.nyc.gov/manhattancb2,4323-2015-ASWC,Unenclosed,39,3,6,Application Review Completed,08/20/2015,09/15/2017,07/19/2015,04/07/2015,Ready For Review,04/07/2015,Approved,04/13/2015,,,Review Period Expired,05/27/2015,Recommendation Issued,05/27/2015,SWC Public Hearing,,Review Period Expired,06/17/2015,Approved,07/07/2015,Issued,07/07/2015
2039792-DCA,Active,DSMI REST LLC,MACCHINA,2758,BROADWAY,NEW YORK,NY,10025,Unenclosed,524,35,70,50036650,40.80100951198671,-73.96769855806728,107,7,http://www.nyc.gov/mcb7,5417-2016-ASWC,Unenclosed,524,35,70,Application Review Completed,08/01/2016,12/15/2018,,04/27/2016,Ready For Review,04/28/2016,Approved,04/28/2016,Pending Review,04/28/2016,Review Period Expired,06/18/2016,Recommendation Issued,07/06/2016,SWC Public Hearing,06/15/2016,Review Period Expired,07/27/2016,Approved,08/01/2016,Issued,08/01/2016
1357136-DCA,Active,MHBK ASSOCIATES INC.,THE TANGLED VINE,434,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,204,12,24,41467866,40.784469376233396,-73.97761885265008,107,6,http://www.nyc.gov/mcb7,13703-2016-RSWC,Unenclosed,204,12,24,Application Review Completed,10/24/2016,09/15/2018,11/07/2016,10/07/2016,Ready For Review,10/07/2016,Approved,,Proceed,10/24/2016,Review Period Expired,10/24/2016,Waived,10/24/2016,,,Approved,10/24/2016,Approved,10/24/2016,Issued,10/24/2016
2017695-DCA,Active,HEDGIE LLC,,22,PECK SLIP,NEW YORK,NY,10038,Unenclosed,189,11,23,,40.70804125414012,-74.00193329146607,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,15797-2014-ASWC,Unenclosed,189,11,23,Application Review Completed,05/04/2015,04/15/2017,,12/01/2014,Ready For Review,12/01/2014,Approved,12/01/2014,,,,,,,,,Approved,05/04/2015,Approved,05/04/2015,Issued,05/04/2015
2011818-DCA,Active,"STAR PARKER, LLC",MCDONALD'S,5725,ROOSEVELT AVE,WOODSIDE,NY,11377,Enclosed,176,8,16,50010319,40.74557675849,-73.90707753042956,402,26,http://www.cb2queens.org/,11001-2014-ASWC,Enclosed,176,8,16,Application Review Completed,11/10/2015,05/15/2017,,08/08/2014,Ready For Review,08/08/2014,Approved,08/31/2015,Proceed,08/26/2015,Review Period Expired,08/26/2015,Recommendation Issued,08/26/2015,SWC Public Hearing,10/14/2015,Approved,11/10/2015,Approved,11/10/2015,Issued,11/10/2015
1210814-DCA,Inactive,ILION INC.,V.I.P.'S CAFE,131,E GUN HILL RD,BRONX,NY,10467,Enclosed,169,8,16,40948000,40.88168338443179,-73.87893684092079,207,11,http://www.bronxcb7.info/,141-2013-RSWC,Enclosed,169,8,16,Pending Review,09/26/2016,02/28/2017,02/28/2017,05/12/2015,,,Issued Temp Op Letter,,,11/13/2013,,,,,,,,,,,,
1352482-DCA,Active,M & R MEDITERRANEAN CORP,MAYAHUEL,304,E 6TH ST,NEW YORK,NY,10003,Enclosed,132,4,8,41407714,40.72712497701988,-73.9881515908084,103,2,http://www.nyc.gov/manhattancb3,8455-2016-RSWC,Enclosed,132,4,8,Application Review Completed,05/23/2016,05/15/2018,,05/23/2016,Ready For Review,05/23/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,05/23/2016
1287126-DCA,Active,"BB AT 55TH & 5TH, LLC",BENOIT,60,W 55TH ST,NEW YORK,NY,10019,Small Unenclosed,176,3,6,41336628,40.76244548405632,-73.97704868000343,105,4,http://www.cb5.org,13317-2016-RSWC,Small Unenclosed,176,3,6,Application Review Completed,10/17/2016,09/15/2018,10/31/2016,09/29/2016,Ready For Review,09/29/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,10/17/2016
2038460-DCA,Active,"BSL CARMINE, INC.",BLUESTONE LANE,30,CARMINE ST,NEW YORK,NY,10014,Unenclosed,140,6,12,50044946,40.73000205474967,-74.00288285251224,102,3,http://www.nyc.gov/manhattancb2,4156-2016-ASWC,Unenclosed,140,6,12,Application Review Completed,08/04/2016,12/15/2018,,04/04/2016,Ready For Review,04/04/2016,Approved,04/05/2016,Pending Review,04/05/2016,Review Period Expired,05/26/2016,Recommendation Issued,06/01/2016,SWC Public Hearing,05/25/2016,Review Period Expired,06/22/2016,Approved,08/04/2016,Issued,08/04/2016
2037203-DCA,Active,85 WEST BROADWAY OWNER LLC,,85,W BROADWAY,NEW YORK,NY,10007,Unenclosed,249,10,20,41436619,40.71520196517725,-74.0094727030241,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,2198-2016-ASWC,Unenclosed,249,10,20,Application Review Completed,06/10/2016,09/15/2018,,02/29/2016,Ready For Review,02/29/2016,Approved,05/10/2016,Pending Review,02/29/2016,Review Period Expired,04/20/2016,Recommendation Issued,04/27/2016,SWC Public Hearing,04/20/2016,Approved,06/10/2016,Approved,06/10/2016,Issued,06/10/2016
1429319-DCA,Inactive,SILO EAST INC.,SOCARRAT EAST,953,2ND AVE,NEW YORK,NY,10022,Unenclosed,42,4,8,41660862,40.75532906588124,-73.9684245518363,106,4,http://cbsix.org,14286-2014-RSWC,Unenclosed,42,4,8,Application Approved,02/12/2015,09/15/2016,03/15/2015,08/27/2014,Ready For Review,08/27/2014,Approved,08/29/2014,Pending Review,08/27/2014,Recommend Approval,09/18/2014,Recommendation Issued,10/21/2014,SWC Public Hearing,,Approved,02/12/2015,Approved,02/12/2015,Issued,02/12/2015
2038131-DCA,Active,UBC LLC,MR. DONAHUES,203,MOTT ST,NEW YORK,NY,10012,Unenclosed,88,5,10,50043985,40.721438362951226,-73.99554820664913,102,1,http://www.nyc.gov/manhattancb2,3082-2016-ASWC,Unenclosed,88,5,10,Application Review Completed,07/01/2016,04/15/2018,,03/16/2016,Ready For Review,03/16/2016,Approved,06/07/2016,Pending Review,03/16/2016,Review Period Expired,05/06/2016,Recommendation Issued,05/16/2016,SWC Public Hearing,05/04/2016,Approved,07/01/2016,Approved,07/01/2016,Issued,07/01/2016
1224759-DCA,Active,"SOL'S RESTAURANT, INC.",IL SOLE,233,DYCKMAN ST,NEW YORK,NY,10034,Unenclosed,542,13,38,41086967,40.86619197298863,-73.9276364618643,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,12538-2016-RSWC,Unenclosed,542,13,38,Application Review Completed,09/19/2016,09/15/2018,,09/19/2016,Ready For Review,09/19/2016,Approved,,Proceed,09/19/2016,Recommend Approval,09/19/2016,Waived,09/19/2016,,,Approved,09/19/2016,Approved,09/19/2016,Issued,09/19/2016
1460948-DCA,Active,2953 BROADWAY INC.,VINE SUSHI,2955,BROADWAY,NEW YORK,NY,10025,Unenclosed,147,6,12,41702361,40.807947221665934,-73.96445134457811,109,7,http://www.cb9m.org,31085-2015-RSWC,Unenclosed,147,6,12,Application Review Completed,04/07/2016,12/15/2017,,11/26/2015,Ready For Review,11/27/2015,Approved,03/08/2016,Pending Review,01/11/2016,Review Period Expired,03/02/2016,Waived,03/07/2016,,,Approved,04/07/2016,Approved,04/07/2016,Issued,04/07/2016
0984345-DCA,Active,"HELEDONA, INC.",OLYMPIC FLAME DINER,200,W 60TH ST,NEW YORK,NY,10023,Enclosed,328,11,32,40395723,40.77089817004919,-73.98768890623391,107,6,http://www.nyc.gov/mcb7,134-2013-RSWC,Enclosed,328,11,32,Application Review Completed,07/01/2015,05/15/2017,12/26/2015,06/26/2015,,,Approved,,Proceed,02/27/2015,Review Period Expired,04/20/2015,Recommendation Issued,04/20/2015,SWC Public Hearing,,Review Period Expired,06/01/2015,Approved,06/06/2015,Issued,07/01/2015
1250013-DCA,Active,PANZI ENTERPRISES LLC,Panca,92,7TH AVE S,NEW YORK,NY,10014,Unenclosed,340,13,36,41223754,40.732925205423236,-74.00337009057073,102,3,http://www.nyc.gov/manhattancb2,860-2016-RSWC,Unenclosed,340,13,36,Application Review Completed,08/16/2016,09/15/2017,,02/08/2016,Ready For Review,02/10/2016,Approved,05/10/2016,Pending Review,03/16/2016,Review Period Expired,05/06/2016,Waived,05/10/2016,,,Approved,08/16/2016,Approved,08/16/2016,Issued,08/16/2016
1284057-DCA,Inactive,"MICKEY'S PLACE ON 43RD ST., LTD.",BAR 43,4306,43RD ST,SUNNYSIDE,NY,11104,Unenclosed,204,10,20,41319774,40.74494786311143,-73.92135155524045,402,26,http://www.cb2queens.org/,6117-2015-RSWC,Unenclosed,204,10,20,Application Review Completed,09/16/2015,04/15/2017,,02/11/2015,Ready For Review,02/11/2015,Approved,02/17/2015,Pending Review,02/17/2015,Recommend Approval,04/03/2015,Recommendation Issued,04/13/2015,SWC Public Hearing,,Review Period Expired,06/01/2015,Approved,09/09/2015,Issued,09/16/2015
0976266-DCA,Active,"CAFE FOCACCIA, INC.",FELICE WINE BAR,1166,1ST AVE,NEW YORK,NY,10065,Unenclosed,290,9,18,40576150,40.7625257807537,-73.95962035527724,108,5,http://www.cb8m.com/,25847-2015-RSWC,Unenclosed,290,9,18,Application Review Completed,12/03/2015,09/15/2017,,09/01/2015,Ready For Review,09/01/2015,Approved,10/26/2015,Pending Review,09/02/2015,Review Period Expired,10/23/2015,Waived,10/23/2015,,,Approved,12/03/2015,Approved,12/03/2015,Issued,12/03/2015
2011923-DCA,Inactive,2288 CUSTOM LLC.,CUSTOM FUEL PIZZA WINGS & SALADS,2288,FREDERICK DOUGLASS BLVD,NEW YORK,NY,10027,Unenclosed,350,12,29,50005871,40.8086343949616,-73.95203536931155,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,12408-2016-RSWC,Unenclosed,350,12,29,Application Denied,11/23/2016,11/21/2016,11/21/2016,09/16/2016,Ready For Review,09/16/2016,Denied - Refund Request,11/14/2016,,,Review Period Expired,11/06/2016,Waived,11/14/2016,,,Filed Recommendation,11/14/2016,,,,
1179946-DCA,Active,PER TAVERN CORP.,KETTLE BLACK,8622,3RD AVE,BROOKLYN,NY,11209,Enclosed,346,11,30,41035072,40.62289947193172,-74.03137951422805,310,43,http://www.bkcb10.org/,12940-2014-RSWC,Enclosed,346,11,30,Application Review Completed,03/09/2017,05/15/2018,06/30/2017,07/16/2014,Ready For Review,07/16/2014,Approved,05/03/2016,Proceed Objections Cured,03/18/2016,Review Period Expired,03/19/2016,Waived,05/02/2016,,,Approved,02/08/2017,Approved,02/08/2017,Issued,03/09/2017
1219992-DCA,Active,"MANGARONI, LLC",,191,7TH AVE,NEW YORK,NY,10011,Unenclosed,375,12,36,40971294,40.74292158230924,-73.99626491746334,104,3,http://www.nyc.gov/mcb4,6496-2017-RSWC,Unenclosed,375,12,36,Application Review Completed,02/23/2017,12/15/2018,,02/08/2017,Ready For Review,02/08/2017,Approved,,Proceed,02/23/2017,Review Period Expired,02/23/2017,Waived,02/23/2017,,,Approved,02/23/2017,Approved,02/23/2017,Issued,02/23/2017
1200802-DCA,Active,NONNA RESTUARANT CORP,ROC RESTAURANT,190A,DUANE ST,NEW YORK,NY,10013,Unenclosed,382,20,40,40728151,40.717315347135894,-74.01043978363326,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,30466-2015-RSWC,Unenclosed,382,20,40,Application Review Completed,02/16/2016,12/15/2017,,11/20/2015,Ready For Review,11/20/2015,Approved,01/06/2016,Pending Review,11/20/2015,Review Period Expired,01/06/2016,Waived,01/06/2016,,,Approved,02/16/2016,Approved,02/16/2016,Issued,02/16/2016
2010825-DCA,Active,JACOB SOUL FOOD RESTAURANT-373 W 129 STREET CORP.,,373,LENOX AVE,NEW YORK,NY,10027,Unenclosed,429,10,20,41409219,40.810305003978506,-73.94389897382543,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,5315-2016-RSWC,Unenclosed,429,10,20,Application Review Completed,08/15/2016,04/15/2018,,03/28/2016,Ready For Review,03/28/2016,Approved,06/07/2016,Proceed,05/25/2016,Review Period Expired,05/25/2016,Waived,05/25/2016,,,Approved,08/15/2016,Approved,08/15/2016,Issued,08/15/2016
0293907-DCA,Active,"DMF GRAMERCY ENTERPRISES, INC.",PETE'S TAVERN S/C #111,129,E 18TH ST,NEW YORK,NY,10003,Unenclosed,611,16,54,40369810,40.73644325451685,-73.98664522077729,106,2,http://cbsix.org,13409-2015-RSWC,Unenclosed,611,16,54,Application Review Completed,05/21/2015,04/15/2017,06/30/2015,03/26/2015,Ready For Review,03/26/2015,Approved,03/26/2015,,,Recommend Approval,04/16/2015,Recommendation Issued,04/16/2015,SWC Public Hearing,,Approved,05/19/2015,Approved,05/19/2015,Issued,05/21/2015
,Inactive,WESTSIDE DONUT AMSTERDAM VENTURES LLC,DUNKIN DONUTS,353,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,,4,8,50053718,40.78153281351074,-73.9792375086343,107,6,http://www.nyc.gov/mcb7,1423-2017-ASWC,Unenclosed,,4,8,Pending Review,02/08/2017,,,02/07/2017,Ready For Review,02/08/2017,Under Review,02/08/2017,Pending Review,02/08/2017,Pending Review,02/08/2017,Pending Review,,SWC Public Hearing,03/29/2017,Pending Review,,Pending Review,,Pending Review,
2030170-DCA,Active,"REHANDARI, LLC",,24,9TH AVE,NEW YORK,NY,10014,Unenclosed,130,7,14,40955649,40.7403716323694,-74.00561503961382,102,3,http://www.nyc.gov/manhattancb2,13040-2015-ASWC,Unenclosed,130,7,14,Application Review Completed,03/17/2016,12/15/2017,,09/18/2015,Ready For Review,09/18/2015,Approved,11/10/2015,Pending Review,09/18/2015,Recommend Modified Approval,11/05/2015,Recommendation Issued,11/05/2015,SWC Public Hearing,11/04/2015,Approved,03/17/2016,Approved,03/17/2016,Issued,03/17/2016
1314257-DCA,Active,662 FULTON ST RESTAURANT CORP.,DENIZ,662,FULTON ST,BROOKLYN,NY,11217,Unenclosed,243,11,24,41375578,40.68658284171188,-73.97561807814367,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,15659-2015-RSWC,Unenclosed,243,11,24,Application Review Completed,08/20/2015,04/15/2017,,04/10/2015,Ready For Review,04/10/2015,Approved,06/09/2015,,,Review Period Expired,06/03/2015,Waived,06/05/2015,,,Approved,07/17/2015,Approved,07/17/2015,Issued,07/29/2015
1349442-DCA,Active,"16TH STREET BBQ, LLC",BROTHER JIMMY'S UNION SQUARE,114,E 16TH ST,NEW YORK,NY,10003,Unenclosed,122,5,10,41466258,40.73532633797872,-73.98847849358692,105,2,http://www.cb5.org,27712-2016-RSWC,Unenclosed,122,5,10,Application Review Completed,12/07/2016,12/15/2018,,12/07/2016,Ready For Review,12/07/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,12/07/2016
2042354-DCA,Active,AMSTERDAM GS CORPORATION,THE ELLINGTON,936,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,453,26,56,50050742,40.80071244741651,-73.96550988555413,107,7,http://www.nyc.gov/mcb7,6816-2016-ASWC,Unenclosed,453,26,56,Application Review Completed,02/08/2017,12/15/2018,,05/20/2016,Ready For Review,05/20/2016,Approved,08/15/2016,Pending Review,05/24/2016,Review Period Expired,07/14/2016,Recommendation Issued,07/15/2016,SWC Public Hearing,07/13/2016,Approved,02/08/2017,Approved,02/08/2017,Issued,02/08/2017
2026143-DCA,Active,DING DYNASTY LLC,THE HANDPULLED NOODLE,3600,BROADWAY,NEW YORK,NY,10031,Unenclosed,117,6,12,50018481,40.82830988183156,-73.94876911970596,109,7,http://www.cb9m.org,7405-2015-ASWC,Unenclosed,117,6,12,Application Review Completed,08/27/2015,09/15/2017,,05/26/2015,Ready For Review,06/01/2015,Approved,07/28/2015,,,Review Period Expired,07/22/2015,Recommendation Issued,07/23/2015,SWC Public Hearing,07/22/2015,Approved,08/21/2015,Approved,08/21/2015,Issued,08/25/2015
1278587-DCA,Active,"C & V 77 ENTERPRISES, LLC",,1475,1ST AVE,NEW YORK,NY,10075,Enclosed,501,14,47,41317385,40.77103781418313,-73.95388203862895,108,5,http://www.cb8m.com/,7766-2016-RSWC,Enclosed,501,14,47,Application Review Completed,05/04/2016,05/15/2018,,05/04/2016,Ready For Review,05/04/2016,Approved,,Proceed,05/04/2016,Review Period Expired,05/04/2016,Waived,05/04/2016,,,Approved,05/04/2016,Approved,05/04/2016,Issued,05/04/2016
1379700-DCA,Active,MY MOST FAVORITE 72ND ST. CORP.,MY MOST FAVORITE FOOD,247,W 72ND ST,NEW YORK,NY,10023,Enclosed,350,10,27,41469473,40.77961489550611,-73.98324244405396,107,6,http://www.nyc.gov/mcb7,6576-2017-RSWC,Enclosed,350,10,27,Application Review Completed,02/09/2017,05/15/2018,,02/08/2017,Ready For Review,02/08/2017,Approved,,Proceed,02/08/2017,Review Period Expired,02/08/2017,Waived,02/08/2017,,,Approved,02/08/2017,Approved,02/08/2017,Issued,02/09/2017
2012537-DCA,Active,Cascabel Hospitality Group LLC,Cascabel Taqueria,1556,2ND AVE,NEW YORK,NY,10028,Unenclosed,148,12,24,50012031,40.77434805201507,-73.95408915394272,108,5,http://www.cb8m.com/,6031-2016-RSWC,Unenclosed,148,12,24,Application Review Completed,09/09/2016,04/15/2018,,04/05/2016,Ready For Review,04/05/2016,Approved,04/06/2016,Pending Review,04/05/2016,Review Period Expired,05/27/2016,Waived,06/01/2016,,,Review Period Expired,06/22/2016,Approved,09/09/2016,Issued,09/09/2016
2039428-DCA,Active,DON RESTAURANT GROUP INC,,4206,30TH AVE,ASTORIA,NY,11103,Unenclosed,108,6,12,50016451,40.762909161257404,-73.91324786948171,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5405-2016-ASWC,Unenclosed,108,6,12,Application Review Completed,08/17/2016,12/15/2018,,04/27/2016,Ready For Review,04/27/2016,Approved,04/27/2016,Pending Review,04/27/2016,Review Period Expired,06/17/2016,Recommendation Issued,06/23/2016,SWC Public Hearing,06/15/2016,Review Period Expired,07/14/2016,Approved,08/17/2016,Issued,08/17/2016
0970343-DCA,Active,C.S.L.L. REST. CORP.,EJ'S LUNCHEONETTE,1271,3RD AVE,NEW YORK,NY,10021,Enclosed,380,12,24,40393378,40.77044170020885,-73.95986466403329,108,4,http://www.cb8m.com/,9356-2016-RSWC,Enclosed,380,12,24,Application Review Completed,06/17/2016,05/15/2018,,06/17/2016,Ready For Review,06/17/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,06/17/2016
2026129-DCA,Active,3660 BROADWAY RESTAURANT LLC,BONO TRATTORIO,3658,BROADWAY,NEW YORK,NY,10031,Regular Unenclosed/Small Unenclosed,329,16,36,50034452,40.830214069994554,-73.94734031687217,109,7,http://www.cb9m.org,7826-2015-ASWC,Regular Unenclosed/Small Unenclosed,329,16,36,Application Review Completed,10/01/2015,09/15/2017,,06/03/2015,Ready For Review,06/03/2015,Approved,07/28/2015,Pending Review,06/03/2015,Review Period Expired,07/23/2015,Recommendation Issued,07/23/2015,SWC Public Hearing,07/22/2015,Approved,10/01/2015,Approved,10/01/2015,Issued,10/01/2015
1189213-DCA,Inactive,STANTON RESTAURANT CORP.,,82,STANTON STREET,NEW YORK,NY,10002,Unenclosed,241,8,16,41080655,40.721679440395235,-73.98877307045885,103,1,http://www.nyc.gov/manhattancb3,27095-2015-RSWC,Unenclosed,241,8,16,Application Review Completed,07/18/2016,12/15/2015,12/15/2015,10/02/2015,Ready For Review,10/02/2015,Process Completed,02/08/2016,,,Review Period Expired,11/25/2015,Waived,02/08/2016,,,Filed Recommendation,02/08/2016,,,,
2023467-DCA,Active,"VANDERBERGEN, INC.",WHITE TIGER,601,VANDERBILT AVE,BROOKLYN,NY,11238,Unenclosed,269,6,28,50035401,40.67952970394803,-73.96817561904535,308,35,http://www.brooklyncb8.org/,12310-2016-RSWC,Unenclosed,269,6,28,Application Review Completed,03/06/2017,09/15/2018,04/30/2017,09/14/2016,Ready For Review,09/14/2016,Approved,11/14/2016,Pending Review,09/14/2016,Recommend Approval,10/19/2016,Waived,11/14/2016,,,Approved,03/06/2017,Approved,03/06/2017,Issued,03/06/2017
1458701-DCA,Active,ABRIL NY CORPORATION,,162,FRANKLIN ST,BROOKLYN,NY,11222,Unenclosed,116,6,13,41482610,40.730790276075126,-73.95763347194337,301,33,http://www.nyc.gov/brooklyncb1,6244-2016-RSWC,Unenclosed,116,6,13,Application Review Completed,07/25/2016,04/15/2018,09/20/2016,04/07/2016,Ready For Review,04/07/2016,Approved,04/07/2016,Pending Review,04/07/2016,Review Period Expired,05/28/2016,Waived,06/01/2016,,,Review Period Expired,06/22/2016,Approved,07/25/2016,Issued,07/25/2016
2026144-DCA,Active,PBQ LLC,BARBACON,836,9TH AVE,NEW YORK,NY,10019,Unenclosed,78,1,2,50004809,40.76623199006745,-73.986599537142,104,3,http://www.nyc.gov/mcb4,7602-2015-ASWC,Unenclosed,78,1,2,Application Review Completed,08/27/2015,12/15/2017,,05/29/2015,Ready For Review,06/03/2015,Approved,07/28/2015,,,Review Period Expired,07/23/2015,Recommendation Issued,07/23/2015,SWC Public Hearing,07/22/2015,Approved,08/21/2015,Approved,08/21/2015,Issued,08/25/2015
1327665-DCA,Active,3321 ASTORIA INC.,,3321,31ST AVE,ASTORIA,NY,11106,Unenclosed,363,17,34,41418727,40.76348864196937,-73.92136937032014,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,16536-2015-RSWC,Unenclosed,363,17,34,Application Review Completed,08/20/2015,04/15/2017,,04/16/2015,Ready For Review,04/16/2015,Approved,06/09/2015,,,Recommend Approval,06/01/2015,Waived,06/01/2015,,,Approved,07/24/2015,Approved,07/24/2015,Issued,08/05/2015
,Inactive,SUNFLOWER AMSTERDAM LLC,SUNFLOWER CAFE,676,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,,12,24,50047801,40.79210675695167,-73.97207994500582,107,6,http://www.nyc.gov/mcb7,7967-2016-ASWC,Unenclosed,320,8,24,Pending Review,09/14/2016,,,06/15/2016,Ready For Review,06/21/2016,Review Completed,11/14/2016,Pending Review,09/14/2016,Review Period Expired,11/04/2016,Recommendation Issued,11/14/2016,SWC Public Hearing,11/02/2016,Filed Recommendation,11/14/2016,Pending Review,,Pending Review,
